,movie_cnt,movie_title,age,reviews
5359,508번,Brave,8,"-i really like the movie brave and there are some parts that are scary and the tiniest bit inappropriate. the main character, Merida and her mother go on an adventure to turn mom back into a human instead of a..."
5360,508번,Brave,8,"-This movie was much better than many people thought it was, in my opinion.  It was one of the first movies I saw at the movie theater, and I enjoyed it a whole lot."
5361,508번,Brave,8,-i love this
5362,508번,Brave,8,-This shows that even girls can be strong. This is about family and is a MUST for family movie nights.
5363,508번,Brave,8,"-Because this movie is produced by Pixar, it's a lot better than any Disney Princess movie. The main character is strong and independent, and an awesome role model. Unlike Disney movies, there is no romance crap in the film. Plot is exciting and action filled, the musical score is beautiful, and overall great movie."
5364,508번,Brave,8,"-My rating:PG-13 for intense sequences of fantasy violence, and disturbing sequences of action."
5385,508번,Brave,7,-Come on my 7 year old sister loved it she watched every Harry Potter too now she is 8. It is not scary I was laughing.
5386,508번,Brave,7,-Good movie. There is some violence with Merida's mom turning into a bear. Also a big demon bear is the scariest part. It comes and attacks the characters in three scenes. Positive messages: Follow your heart and don't let others control you. Educational with learning about Scotland life in medieval times.
5387,508번,Brave,7,-Has mild scary scenes and a bear attack but in all has a good message about family.
5388,508번,Brave,7,"-Hello! This is my review on Brave. I will be telling the story, also if I liked it or not. Hope this helps!"
5389,508번,Brave,7,"-Produced by Pixar and released by Walt Disney Pictures, Brave is a story about a mother-daughter relationship. I have to admit that when we watched it in the cinema, it was a little scary and there were some violence and some inappropriate content for young children (therefore I think it is suitable for children ages at least 8 & above), but other than that, it is a good movie with a strong and positive moral."
5390,508번,Brave,7,-I was nine years old when I saw this movie with my parents in the threatens in 3d and I almost had nightmares literally the scary bear action gave me the heebie newbies and I was scared of elinors bear transformation. And I even almost cried at the end of the movie overall it was good but it would scare some kids. Note not for little children.
5391,508번,Brave,7,"-This is a very action packed Pixar film. I love the graphics, the animation, and just everything."
5392,508번,Brave,7,-Lots of violence and inappropriate scenes. Also I found that the movie gets a little boring near the end.
5393,508번,Brave,7,"-i haven't seen it, and don't want to, since a lot of pixar fans said it wasn't  all that good"
5394,508번,Brave,7,-I am 7 years old and I love this movie.  But it was a little scary because of the scary bear.  But over all I liked it a lot.
7040,582번,Cars 2,3,"-anyone who is saying this is a bad movie and not for kids is DEAD WRONG. My brother is 6 YEARS OLD and he absolutely adored it!!! it not only shows very good graphics and was well put together, but it ALSO shows that nothing should get in the way of friendship. there was absolutely NO ""extreme violence"", NO cars being ""Tortured"", NO ""glorifying guns"" and NO UPFRONT DEATH! sure it implies in the beginning that they found an agent and squashed him and yes HE ""died"" if that's what even happens to cars, but no one under the age of 7 could possibly understand what happened in that scene! Honestly from seeing the commercials i thought it'd be a horrible movie but it was great! I was surprised! there's nothing that could be considered real violence unless you count missiles that are poorly aimed and simply shake them in the opposite direction violence. i don't understand what people are saying about it being not for kids. i mean, sure theirs some adult humor but children don't understand it and its for the purpose of making the movie fun for EVERYONE! Come on, sure, it has some intense scenes but unless you parents TELL your 4-7 year old ""Oh, their about to die, that thing's gonna crush them. Oh look, they lied. Oh look, he did something stupid."" then they aren't gonna say a THING. in fact, they just might like it! so parents, don't influence your child's view on movies just because you think its ""inappropriate."" let them make up their minds. I'm here to tell you just because a person writes a long review doesn't mean that that's what you're going to think of the movie- see for yourself."
7041,582번,Cars 2,3,"-Cars 2 does deserve a PG rating based on the violence, but I have no clue what made all the other reviewers deside that kids should not see this movie.  Even though there is a scene of what I consider ""torture"" to a car and cars' motors being overheated, that does not make a movie horrible, it makes it innappropriate.  Cars 2, in my opinion, was an excellent film and I reccomend it to families but be prepared for some violence.  I will agree that it does seem like a tamed James Bond movie but overall a hilarious, great Pixar film."
7042,582번,Cars 2,3,-Great for 7-10 year olds who want to see movies with violence.
7043,582번,Cars 2,3,"-I think this movie wasn't a ""true"" creation of PIXAR, I read the reviews on here and I see everyone hating this movie and calling it the ""The first terrible PIXAR movie."" Yes it is more violent and the story is confusing(in my opinion), But this probably isn't PIXARS fault. My theory is that Disney maybe rushed PIXAR into making this movie, since the recent gross revenue of ""Toy Story 3"" was over $1 billion and became one of the most successful kids movies of the decade. Which possibly means Disney wants PIXAR to make sequels of their successful movies, because they think that will make them more money, so what ruined PIXAR you ask? It was probably money."
7044,582번,Cars 2,3,-HAAHAHA! Great for kids any age. Take my word for it! This movie is so funny! It is a suggestion and recommendation!
7045,582번,Cars 2,3,-i think that Cars 2 is an absoletly a good movie for every age to see and it is very funny so i think you should watch it with anyone
7046,582번,Cars 2,3,"-I was honestly dissapointed with the secod movie of the orignal cars. Cars the original was funny and a great family movie. But i was shocked at all the gun fights and killing of cars in this movie. And it wasnt as funny, enjoyable, and definetly not as kid friendly as the first.... Bottom line very dissapointing this movie should have a PG rateing!"
